year,month,zip,noise_count,pop_total,borough,noise_per_1000
2024,7,11212,630,87946.0,Brooklyn,7.163486685011257
2024,7,11213,394,69630.0,Brooklyn,5.658480539997127
2024,7,11214,201,88994.0,Brooklyn,2.2585792300604535
2024,7,11215,220,70922.0,Brooklyn,3.101999379600124
2024,7,11216,715,59913.0,Brooklyn,11.933970924507202
2024,7,11217,325,42569.0,Brooklyn,7.634663722427118
2024,7,11218,194,71313.0,Brooklyn,2.720401609804664
2024,7,11219,112,94737.0,Brooklyn,1.182220251855136
2024,7,11220,354,90792.0,Brooklyn,3.8990219402590536
2024,7,11221,1067,90750.0,Brooklyn,11.757575757575758
2024,7,11222,379,41418.0,Brooklyn,9.150610845526101
2024,7,11223,233,78566.0,Brooklyn,2.9656594455616934
2024,7,11224,288,48469.0,Brooklyn,5.941942272380285
2024,7,11225,608,56544.0,Brooklyn,10.752688172043012
2024,7,11226,1115,100022.0,Brooklyn,11.147547539541302
2024,7,11228,114,42325.0,Brooklyn,2.693443591258122
2024,7,11229,262,79802.0,Brooklyn,3.283125736197088
2024,7,11230,205,88252.0,Brooklyn,2.3228935321579116
2024,7,11231,209,39704.0,Brooklyn,5.263953254080193
2024,7,11232,424,26681.0,Brooklyn,15.891458341141636
2024,7,11233,593,82711.0,Brooklyn,7.169542140706799
2024,7,11234,314,87778.0,Brooklyn,3.577206133655358
2024,7,11235,383,81958.0,Brooklyn,4.673125259279143
2024,7,11236,360,95174.0,Brooklyn,3.7825456532246204
2024,7,11237,781,45233.0,Brooklyn,17.26615524064289
2024,7,11238,446,58462.0,Brooklyn,7.628887140364681
2024,7,11239,129,16047.0,Brooklyn,8.03888577304169
2024,7,11249,452,45353.0,Brooklyn,9.966264635195026
2024,8,10301,263,39799.0,Staten Island,6.608206236337597
2024,8,10302,49,19693.0,Staten Island,2.4881937744376175
2024,8,10303,66,25993.0,Staten Island,2.5391451544646637
2024,8,10304,188,45843.0,Staten Island,4.100953253495627
2024,8,10305,111,41714.0,Staten Island,2.660977129980342
2024,8,10306,97,57249.0,Staten Island,1.6943527397858478
2024,8,10307,75,14821.0,Staten Island,5.060387288307132
2024,8,10308,97,29996.0,Staten Island,3.233764501933591
2024,8,10309,135,,Staten Island,
2024,8,10310,71,25824.0,Staten Island,2.7493804213135067
2024,8,10312,84,63345.0,Staten Island,1.3260715131423157
2024,8,10314,250,93539.0,Staten Island,2.6726819829162167
2024,8,11201,784,69251.0,Brooklyn,11.321136156878602
2024,8,11203,619,76853.0,Brooklyn,8.054337501463834
2024,8,11204,148,81368.0,Brooklyn,1.8188968636318947
2024,8,11205,264,50205.0,Brooklyn,5.25844039438303
2024,8,11206,684,89231.0,Brooklyn,7.665497416817026
2024,8,11207,994,93445.0,Brooklyn,10.637273262346834
2024,8,11208,984,106901.0,Brooklyn,9.204778252775933
2024,8,11209,322,70756.0,Brooklyn,4.550850811238623
2024,8,11210,273,60398.0,Brooklyn,4.520017219113216
2024,8,11211,591,65691.0,Brooklyn,8.996666209983102
2024,8,11212,786,87946.0,Brooklyn,8.937302435585474
2024,8,11213,450,69630.0,Brooklyn,6.462731581214994
2024,8,11214,243,88994.0,Brooklyn,2.730521158729802
2024,8,11215,238,70922.0,Brooklyn,3.3557993288401344
2024,8,11216,591,59913.0,Brooklyn,9.864303239697561
2024,8,11217,337,42569.0,Brooklyn,7.916558998332119
2024,8,11218,217,71313.0,Brooklyn,3.0429234501423306
2024,8,11219,145,94737.0,Brooklyn,1.530553004633881
2024,8,11220,390,90792.0,Brooklyn,4.295532646048111
2024,8,11221,938,90750.0,Brooklyn,10.336088154269971
2024,8,11222,333,41418.0,Brooklyn,8.039982616253802
2024,8,11223,246,78566.0,Brooklyn,3.131125423211058
2024,8,11224,283,48469.0,Brooklyn,5.838783552373682
2024,8,11225,715,56544.0,Brooklyn,12.645019807583475
2024,8,11226,1230,100022.0,Brooklyn,12.297294595189058
2024,8,11228,85,42325.0,Brooklyn,2.008269344359126
2024,8,11229,328,79802.0,Brooklyn,4.110172677376507
2024,8,11230,199,88252.0,Brooklyn,2.254906404387436
2024,8,11231,207,39704.0,Brooklyn,5.2135804956679435
2024,8,11232,256,26681.0,Brooklyn,9.594842772010045
2024,8,11233,504,82711.0,Brooklyn,6.093506305086385
2024,8,11234,284,87778.0,Brooklyn,3.2354348470003873
2024,8,11235,361,81958.0,Brooklyn,4.404695087727861
2024,8,11236,400,95174.0,Brooklyn,4.202828503582911
2024,8,11237,801,45233.0,Brooklyn,17.70831030442376
2024,8,11238,467,58462.0,Brooklyn,7.988094830830282
2024,8,11239,179,16047.0,Brooklyn,11.154732971895058
2024,8,11249,459,45353.0,Brooklyn,10.120609441492293
2024,9,10301,300,39799.0,Staten Island,7.537877836126536
2024,9,10302,80,19693.0,Staten Island,4.062357182755293
2024,9,10303,60,25993.0,Staten Island,2.308313776786058
2024,9,10304,216,45843.0,Staten Island,4.711733525292847
2024,9,10305,109,41714.0,Staten Island,2.613031596106823
2024,9,10306,121,57249.0,Staten Island,2.113574036227707
2024,9,10307,79,14821.0,Staten Island,5.330274610350179
2024,9,10308,65,29996.0,Staten Island,2.1669555940792105
2024,9,10309,77,,Staten Island,
2024,9,10310,95,25824.0,Staten Island,3.6787484510532837
2024,9,10312,98,63345.0,Staten Island,1.5470834319993685
2024,9,10314,500,93539.0,Staten Island,5.3453639658324335
2024,9,11201,825,69251.0,Brooklyn,11.913185369164344
2024,9,11203,651,76853.0,Brooklyn,8.470716823025775
2024,9,11204,161,81368.0,Brooklyn,1.9786648313833448
2024,9,11205,487,50205.0,Brooklyn,9.700229060850514
2024,9,11206,846,89231.0,Brooklyn,9.481009962905269
2024,9,11207,883,93445.0,Brooklyn,9.44940874311092
2024,9,11208,944,106901.0,Brooklyn,8.830600275020814
2024,9,11209,351,70756.0,Brooklyn,4.96071004579117
2024,9,11210,300,60398.0,Brooklyn,4.967051889135401
2024,9,11211,910,65691.0,Brooklyn,13.852734773408839
2024,9,11212,753,87946.0,Brooklyn,8.562072180656312
2024,9,11213,573,69630.0,Brooklyn,8.229211546747091
2024,9,11214,296,88994.0,Brooklyn,3.3260669258601703
2024,9,11215,351,70922.0,Brooklyn,4.949099010180198
2024,9,11216,675,59913.0,Brooklyn,11.266336187471834
2024,9,11217,430,42569.0,Brooklyn,10.10124738659588
2024,9,11218,322,71313.0,Brooklyn,4.515305764727329
2024,9,11219,163,94737.0,Brooklyn,1.7205526879677422
2024,9,11220,496,90792.0,Brooklyn,5.463036390871442
2024,9,11221,1265,90750.0,Brooklyn,13.93939393939394
2024,9,11222,560,41418.0,Brooklyn,13.520691486793181
2024,9,11223,287,78566.0,Brooklyn,3.652979660412901
2024,9,11224,336,48469.0,Brooklyn,6.932265984443665
2024,9,11225,867,56544.0,Brooklyn,15.333191850594229
2024,9,11226,1547,100022.0,Brooklyn,15.466597348583312
2024,9,11228,104,42325.0,Brooklyn,2.457176609568813
2024,9,11229,410,79802.0,Brooklyn,5.137715846720634
2024,9,11230,354,88252.0,Brooklyn,4.011240538458051
2024,9,11231,231,39704.0,Brooklyn,5.81805359661495
2024,9,11232,417,26681.0,Brooklyn,15.629099359094488
2024,9,11233,516,82711.0,Brooklyn,6.238589788540823
2024,9,11234,407,87778.0,Brooklyn,4.636697122285766
2024,9,11235,363,81958.0,Brooklyn,4.429097830596159
2024,9,11236,410,95174.0,Brooklyn,4.307899216172484
2024,9,11237,1057,45233.0,Brooklyn,23.367895120818872
2024,9,11238,547,58462.0,Brooklyn,9.356505080223052
2024,9,11239,123,16047.0,Brooklyn,7.664984109179286
2024,9,11249,622,45353.0,Brooklyn,13.714638502414394
2024,10,10301,291,39799.0,Staten Island,7.311741501042739
2024,10,10302,91,19693.0,Staten Island,4.620931295384147
2024,10,10303,80,25993.0,Staten Island,3.0777517023814105
2024,10,10304,262,45843.0,Staten Island,5.715158257531138
2024,10,10305,150,41714.0,Staten Island,3.5959150405139764
2024,10,10306,224,57249.0,Staten Island,3.91273210012402
2024,10,10307,89,14821.0,Staten Island,6.004992915457796
2024,10,10308,87,29996.0,Staten Island,2.900386718229097
2024,10,10309,72,,Staten Island,
2024,10,10310,102,25824.0,Staten Island,3.9498141263940516
2024,10,10312,126,63345.0,Staten Island,1.9891072697134737
2024,10,10314,314,93539.0,Staten Island,3.3568885705427682
2024,10,11201,967,69251.0,Brooklyn,13.9636972751296
2024,10,11203,523,76853.0,Brooklyn,6.805199536778004
2024,10,11204,204,81368.0,Brooklyn,2.5071281093304494
2024,10,11205,489,50205.0,Brooklyn,9.74006573050493
2024,10,11206,908,89231.0,Brooklyn,10.175835752148917
2024,10,11207,675,93445.0,Brooklyn,7.223500454812992
2024,10,11208,676,106901.0,Brooklyn,6.323607824061514
2024,10,11209,423,70756.0,Brooklyn,5.978291593645769
2024,10,11210,309,60398.0,Brooklyn,5.116063445809464
2024,10,11211,837,65691.0,Brooklyn,12.741471434443074
2024,10,11212,807,87946.0,Brooklyn,9.176085325085847
2024,10,11213,600,69630.0,Brooklyn,8.61697544161999
2024,10,11214,231,88994.0,Brooklyn,2.595680607681417
2024,10,11215,325,70922.0,Brooklyn,4.582499083500184
2024,10,11216,578,59913.0,Brooklyn,9.647321950161066
2024,10,11217,431,42569.0,Brooklyn,10.124738659587964
2024,10,11218,356,71313.0,Brooklyn,4.992077180878662
2024,10,11219,197,94737.0,Brooklyn,2.07944097870948
2024,10,11220,387,90792.0,Brooklyn,4.262490087232355
2024,10,11221,1068,90750.0,Brooklyn,11.768595041322314
2024,10,11222,488,41418.0,Brooklyn,11.78231686706263
2024,10,11223,309,78566.0,Brooklyn,3.9329990072041343
2024,10,11224,420,48469.0,Brooklyn,8.665332480554582
2024,10,11225,740,56544.0,Brooklyn,13.087153367289192
2024,10,11226,1338,100022.0,Brooklyn,13.377057047449561
2024,10,11228,79,42325.0,Brooklyn,1.8665091553455404
2024,10,11229,542,79802.0,Brooklyn,6.791809729079471
2024,10,11230,382,88252.0,Brooklyn,4.328513801386937
2024,10,11231,201,39704.0,Brooklyn,5.062462220431191
2024,10,11232,336,26681.0,Brooklyn,12.593231138263183
2024,10,11233,484,82711.0,Brooklyn,5.851700499328989
2024,10,11234,378,87778.0,Brooklyn,4.306318211852628
2024,10,11235,338,81958.0,Brooklyn,4.1240635447424285
2024,10,11236,242,95174.0,Brooklyn,2.542711244667661
2024,10,11237,935,45233.0,Brooklyn,20.670749231755575
2024,10,11238,647,58462.0,Brooklyn,11.067017891964012
2024,10,11239,143,16047.0,Brooklyn,8.911322988720633
2024,10,11249,469,45353.0,Brooklyn,10.341102021916962
2024,11,10301,165,39799.0,Staten Island,4.145832809869595
2024,11,10302,54,19693.0,Staten Island,2.7420910983598232
2024,11,10303,65,25993.0,Staten Island,2.500673258184896
2024,11,10304,183,45843.0,Staten Island,3.9918853478175516
2024,11,10305,68,41714.0,Staten Island,1.6301481516996692
2024,11,10306,121,57249.0,Staten Island,2.113574036227707
2024,11,10307,58,14821.0,Staten Island,3.9133661696241817
2024,11,10308,33,29996.0,Staten Island,1.10014668622483
2024,11,10309,72,,Staten Island,
2024,11,10310,74,25824.0,Staten Island,2.865551425030979
2024,11,10312,81,63345.0,Staten Island,1.278711816244376
2024,11,10314,223,93539.0,Staten Island,2.3840323287612657
2024,11,11201,726,69251.0,Brooklyn,10.483603124864624
2024,11,11203,328,76853.0,Brooklyn,4.267888046009915
2024,11,11204,121,81368.0,Brooklyn,1.4870710844558057
2024,11,11205,306,50205.0,Brooklyn,6.095010457125784
2024,11,11206,726,89231.0,Brooklyn,8.136185854691755
2024,11,11207,486,93445.0,Brooklyn,5.2009203274653535
2024,11,11208,494,106901.0,Brooklyn,4.621098025275722
2024,11,11209,325,70756.0,Brooklyn,4.593250042399231
2024,11,11210,269,60398.0,Brooklyn,4.45378986059141
2024,11,11211,613,65691.0,Brooklyn,9.33156749021936
2024,11,11212,579,87946.0,Brooklyn,6.583585381938917
2024,11,11213,535,69630.0,Brooklyn,7.683469768777825
2024,11,11214,216,88994.0,Brooklyn,2.427129918870935
2024,11,11215,198,70922.0,Brooklyn,2.7917994416401117
2024,11,11216,395,59913.0,Brooklyn,6.592893028224259
2024,11,11217,276,42569.0,Brooklyn,6.48359134581503
2024,11,11218,240,71313.0,Brooklyn,3.3654452904799967
2024,11,11219,133,94737.0,Brooklyn,1.403886549077974
2024,11,11220,282,90792.0,Brooklyn,3.1060005286809407
2024,11,11221,807,90750.0,Brooklyn,8.892561983471074
2024,11,11222,424,41418.0,Brooklyn,10.237094982857695
2024,11,11223,337,78566.0,Brooklyn,4.289387266756612
2024,11,11224,314,48469.0,Brooklyn,6.478367616414615
2024,11,11225,598,56544.0,Brooklyn,10.575834748160723
2024,11,11226,1020,100022.0,Brooklyn,10.197756493571413
2024,11,11228,67,42325.0,Brooklyn,1.58298877731837
2024,11,11229,480,79802.0,Brooklyn,6.01488684494123
2024,11,11230,297,88252.0,Brooklyn,3.365362824638535
2024,11,11231,186,39704.0,Brooklyn,4.684666532339311
2024,11,11232,235,26681.0,Brooklyn,8.807765825868596
2024,11,11233,371,82711.0,Brooklyn,4.4854976967997
2024,11,11234,199,87778.0,Brooklyn,2.2670828681446373
2024,11,11235,272,81958.0,Brooklyn,3.318773030088582
2024,11,11236,307,95174.0,Brooklyn,3.2256708764998843
2024,11,11237,619,45233.0,Brooklyn,13.684699224017864
2024,11,11238,456,58462.0,Brooklyn,7.799938421538777
2024,11,11239,151,16047.0,Brooklyn,9.409858540537172
2024,11,11249,350,45353.0,Brooklyn,7.717240314863405
2024,12,10301,134,39799.0,Staten Island,3.366918766803186
2024,12,10302,28,19693.0,Staten Island,1.4218250139643527
2024,12,10303,46,25993.0,Staten Island,1.769707228869311
2024,12,10304,144,45843.0,Staten Island,3.141155683528565
2024,12,10305,102,41714.0,Staten Island,2.445222227549504
2024,12,10306,117,57249.0,Staten Island,2.043703820154064
2024,12,10307,54,14821.0,Staten Island,3.643478847581135
2024,12,10308,36,29996.0,Staten Island,1.200160021336178
2024,12,10309,44,,Staten Island,
2024,12,10310,32,25824.0,Staten Island,1.2391573729863692
2024,12,10312,87,63345.0,Staten Island,1.373431210040256
2024,12,10314,166,93539.0,Staten Island,1.7746608366563679
2024,12,11201,694,69251.0,Brooklyn,10.021515934787946
2024,12,11203,264,76853.0,Brooklyn,3.4351294028860293
2024,12,11204,124,81368.0,Brooklyn,1.5239406154753712
2024,12,11205,209,50205.0,Brooklyn,4.162931978886565
2024,12,11206,537,89231.0,Brooklyn,6.018087884255472
2024,12,11207,376,93445.0,Brooklyn,4.023757290384718
2024,12,11208,375,106901.0,Brooklyn,3.5079185414542424
2024,12,11209,311,70756.0,Brooklyn,4.3953869636497265
2024,12,11210,247,60398.0,Brooklyn,4.089539388721481
2024,12,11211,419,65691.0,Brooklyn,6.37834710995418
2024,12,11212,525,87946.0,Brooklyn,5.9695722375093805
2024,12,11213,478,69630.0,Brooklyn,6.864857101823926
2024,12,11214,238,88994.0,Brooklyn,2.674337595792975
2024,12,11215,160,70922.0,Brooklyn,2.2559995488000903
2024,12,11216,376,59913.0,Brooklyn,6.2757665281324595
2024,12,11217,273,42569.0,Brooklyn,6.4131175268387794
2024,12,11218,206,71313.0,Brooklyn,2.888673874328664
2024,12,11219,108,94737.0,Brooklyn,1.1399981000031667
2024,12,11220,271,90792.0,Brooklyn,2.98484447968984
2024,12,11221,591,90750.0,Brooklyn,6.512396694214876
2024,12,11222,273,41418.0,Brooklyn,6.5913370998116765
2024,12,11223,310,78566.0,Brooklyn,3.945727159331008
2024,12,11224,283,48469.0,Brooklyn,5.838783552373682
2024,12,11225,556,56544.0,Brooklyn,9.833050367855122
2024,12,11226,676,100022.0,Brooklyn,6.758513127112035
2024,12,11228,81,42325.0,Brooklyn,1.913762551683402
2024,12,11229,526,79802.0,Brooklyn,6.591313500914764
2024,12,11230,336,88252.0,Brooklyn,3.807279155146625
2024,12,11231,131,39704.0,Brooklyn,3.2994156760024183
2024,12,11232,211,26681.0,Brooklyn,7.908249315992655
2024,12,11233,304,82711.0,Brooklyn,3.675448247512423
2024,12,11234,257,87778.0,Brooklyn,2.927840689010914
2024,12,11235,262,81958.0,Brooklyn,3.19675931574709
2024,12,11236,258,95174.0,Brooklyn,2.710824384810978
2024,12,11237,387,45233.0,Brooklyn,8.555700484159795
2024,12,11238,409,58462.0,Brooklyn,6.995997400020527
2024,12,11239,163,16047.0,Brooklyn,10.15766186826198
2024,12,11249,409,45353.0,Brooklyn,9.01814653936895
2025,1,10301,160,39799.0,Staten Island,4.020201512600819
2025,1,10302,36,19693.0,Staten Island,1.8280607322398823
2025,1,10303,98,25993.0,Staten Island,3.770245835417228
2025,1,10304,134,45843.0,Staten Island,2.9230198721724143
2025,1,10305,87,41714.0,Staten Island,2.0856307234981064
2025,1,10306,106,57249.0,Staten Island,1.8515607259515452
2025,1,10307,58,14821.0,Staten Island,3.9133661696241817
2025,1,10308,30,29996.0,Staten Island,1.0001333511134818
2025,1,10309,58,,Staten Island,
2025,1,10310,54,25824.0,Staten Island,2.091078066914498
2025,1,10312,41,63345.0,Staten Island,0.6472491909385113
2025,1,10314,177,93539.0,Staten Island,1.8922588439046815
2025,1,11201,587,69251.0,Brooklyn,8.476411892969054
2025,1,11203,268,76853.0,Brooklyn,3.4871768180812723
2025,1,11204,122,81368.0,Brooklyn,1.4993609281289941
2025,1,11205,194,50205.0,Brooklyn,3.864156956478438
2025,1,11206,517,89231.0,Brooklyn,5.793950532886552
2025,1,11207,424,93445.0,Brooklyn,4.537428433838087
2025,1,11208,282,106901.0,Brooklyn,2.6379547431735904
2025,1,11209,244,70756.0,Brooklyn,3.4484708010628076
2025,1,11210,225,60398.0,Brooklyn,3.7252889168515515
2025,1,11211,411,65691.0,Brooklyn,6.256564826231904
2025,1,11212,463,87946.0,Brooklyn,5.264594182793988
2025,1,11213,376,69630.0,Brooklyn,5.399971276748528
2025,1,11214,286,88994.0,Brooklyn,3.213699799986516
2025,1,11215,171,70922.0,Brooklyn,2.4110995177800962
2025,1,11216,297,59913.0,Brooklyn,4.957187922487607
2025,1,11217,377,42569.0,Brooklyn,8.856209918015457
2025,1,11218,189,71313.0,Brooklyn,2.6502881662529973
2025,1,11219,117,94737.0,Brooklyn,1.2349979416700971
2025,1,11220,240,90792.0,Brooklyn,2.6434047052603753
2025,1,11221,593,90750.0,Brooklyn,6.53443526170799
2025,1,11222,231,41418.0,Brooklyn,5.577285238302188
2025,1,11223,301,78566.0,Brooklyn,3.8311737901891405
2025,1,11224,233,48469.0,Brooklyn,4.80719635230766
2025,1,11225,436,56544.0,Brooklyn,7.710809281267685
2025,1,11226,657,100022.0,Brooklyn,6.568554917918059
2025,1,11228,39,42325.0,Brooklyn,0.9214412285883048
2025,1,11229,439,79802.0,Brooklyn,5.501115260269167
2025,1,11230,329,88252.0,Brooklyn,3.727960839414404
2025,1,11231,131,39704.0,Brooklyn,3.2994156760024183
2025,1,11232,142,26681.0,Brooklyn,5.322139350099322
2025,1,11233,322,82711.0,Brooklyn,3.8930734726940797
2025,1,11234,205,87778.0,Brooklyn,2.335437125475632
2025,1,11235,206,81958.0,Brooklyn,2.5134825154347347
2025,1,11236,230,95174.0,Brooklyn,2.416626389560174
2025,1,11237,353,45233.0,Brooklyn,7.8040368757323195
2025,1,11238,362,58462.0,Brooklyn,6.192056378502275
2025,1,11239,153,16047.0,Brooklyn,9.534492428491307
2025,1,11249,296,45353.0,Brooklyn,6.526580380570194
2025,2,10301,165,39799.0,Staten Island,4.145832809869595
2025,2,10302,30,19693.0,Staten Island,1.5233839435332353
2025,2,10303,95,25993.0,Staten Island,3.6548301465779245
2025,2,10304,162,45843.0,Staten Island,3.5338001439696356
2025,2,10305,108,41714.0,Staten Island,2.589058829170063
2025,2,10306,115,57249.0,Staten Island,2.008768712117242
2025,2,10307,26,14821.0,Staten Island,1.7542675932798055
2025,2,10308,32,29996.0,Staten Island,1.0668089078543808
2025,2,10309,41,,Staten Island,
2025,2,10310,46,25824.0,Staten Island,1.7812887236679058
2025,2,10312,41,63345.0,Staten Island,0.6472491909385113
2025,2,10314,104,93539.0,Staten Island,1.1118357048931462
2025,2,11201,664,69251.0,Brooklyn,9.58830919409106
2025,2,11203,251,76853.0,Brooklyn,3.26597530350149
2025,2,11204,112,81368.0,Brooklyn,1.3764624913971093
2025,2,11205,151,50205.0,Brooklyn,3.0076685589084753
2025,2,11206,521,89231.0,Brooklyn,5.8387780031603365
2025,2,11207,396,93445.0,Brooklyn,4.237786933490288
2025,2,11208,266,106901.0,Brooklyn,2.488283552071543
2025,2,11209,214,70756.0,Brooklyn,3.0244784894567243
2025,2,11210,196,60398.0,Brooklyn,3.2451405675684626
2025,2,11211,437,65691.0,Brooklyn,6.652357248329299
2025,2,11212,480,87946.0,Brooklyn,5.4578946171514335
2025,2,11213,268,69630.0,Brooklyn,3.8489156972569294
2025,2,11214,263,88994.0,Brooklyn,2.955255410477111
2025,2,11215,175,70922.0,Brooklyn,2.4674995065000984
2025,2,11216,239,59913.0,Brooklyn,3.9891175537863237
2025,2,11217,443,42569.0,Brooklyn,10.406633935492964
2025,2,11218,140,71313.0,Brooklyn,1.9631764194466645
2025,2,11219,116,94737.0,Brooklyn,1.2244424037071049
2025,2,11220,174,90792.0,Brooklyn,1.916468411313772
2025,2,11221,580,90750.0,Brooklyn,6.3911845730027546
2025,2,11222,279,41418.0,Brooklyn,6.736201651455889
2025,2,11223,266,78566.0,Brooklyn,3.3856884657485424
2025,2,11224,216,48469.0,Brooklyn,4.4564567042852135
2025,2,11225,490,56544.0,Brooklyn,8.665817770232032
2025,2,11226,602,100022.0,Brooklyn,6.0186758913039125
2025,2,11228,31,42325.0,Brooklyn,0.7324276432368577
2025,2,11229,391,79802.0,Brooklyn,4.899626575775043
2025,2,11230,254,88252.0,Brooklyn,2.8781217422834606
2025,2,11231,103,39704.0,Brooklyn,2.594197058230909
2025,2,11232,115,26681.0,Brooklyn,4.310183276488887
2025,2,11233,333,82711.0,Brooklyn,4.026066665860647
2025,2,11234,200,87778.0,Brooklyn,2.27847524436647
2025,2,11235,192,81958.0,Brooklyn,2.342663315356646
2025,2,11236,212,95174.0,Brooklyn,2.227499106898943
2025,2,11237,323,45233.0,Brooklyn,7.140804280061017
2025,2,11238,286,58462.0,Brooklyn,4.892066641579145
2025,2,11239,151,16047.0,Brooklyn,9.409858540537172
2025,2,11249,257,45353.0,Brooklyn,5.666659316913986
2025,3,10301,201,39799.0,Staten Island,5.050378150204779
2025,3,10302,38,19693.0,Staten Island,1.9296196618087644
2025,3,10303,98,25993.0,Staten Island,3.770245835417228
2025,3,10304,185,45843.0,Staten Island,4.035512510088781
2025,3,10305,115,41714.0,Staten Island,2.756868197727382
2025,3,10306,159,57249.0,Staten Island,2.7773410889273173
2025,3,10307,36,14821.0,Staten Island,2.4289858983874235
2025,3,10308,40,29996.0,Staten Island,1.3335111348179758
2025,3,10309,45,,Staten Island,
2025,3,10310,68,25824.0,Staten Island,2.6332094175960346
2025,3,10312,74,63345.0,Staten Island,1.1682058568158498
2025,3,10314,218,93539.0,Staten Island,2.330578689102941
2025,3,11201,754,69251.0,Brooklyn,10.887929416181715
2025,3,11203,402,76853.0,Brooklyn,5.230765227121908
2025,3,11204,226,81368.0,Brooklyn,2.777504670140596
2025,3,11205,339,50205.0,Brooklyn,6.752315506423662
2025,3,11206,798,89231.0,Brooklyn,8.943080319619863
2025,3,11207,583,93445.0,Brooklyn,6.238964096527369
2025,3,11208,373,106901.0,Brooklyn,3.4892096425664865
2025,3,11209,270,70756.0,Brooklyn,3.8159308044547458
2025,3,11210,273,60398.0,Brooklyn,4.520017219113216
2025,3,11211,536,65691.0,Brooklyn,8.159413009392457
2025,3,11212,664,87946.0,Brooklyn,7.550087553726151
2025,3,11213,403,69630.0,Brooklyn,5.787735171621428
2025,3,11214,375,88994.0,Brooklyn,4.2137672202620395
2025,3,11215,220,70922.0,Brooklyn,3.101999379600124
2025,3,11216,412,59913.0,Brooklyn,6.876637791464289
2025,3,11217,511,42569.0,Brooklyn,12.00404049895464
2025,3,11218,298,71313.0,Brooklyn,4.178761235679329
2025,3,11219,134,94737.0,Brooklyn,1.4144420870409662
2025,3,11220,316,90792.0,Brooklyn,3.480482861926161
2025,3,11221,778,90750.0,Brooklyn,8.573002754820937
2025,3,11222,344,41418.0,Brooklyn,8.305567627601526
2025,3,11223,316,78566.0,Brooklyn,4.022096072092253
2025,3,11224,255,48469.0,Brooklyn,5.26109472033671
2025,3,11225,580,56544.0,Brooklyn,10.257498585172609
2025,3,11226,740,100022.0,Brooklyn,7.398372358081222
2025,3,11228,51,42325.0,Brooklyn,1.2049616066154756
2025,3,11229,506,79802.0,Brooklyn,6.340693215708879
2025,3,11230,346,88252.0,Brooklyn,3.920591034764085
2025,3,11231,182,39704.0,Brooklyn,4.583921015514809
2025,3,11232,196,26681.0,Brooklyn,7.3460514973201905
2025,3,11233,419,82711.0,Brooklyn,5.065831630617451
2025,3,11234,269,87778.0,Brooklyn,3.064549203672902
2025,3,11235,265,81958.0,Brooklyn,3.2333634300495375
2025,3,11236,277,95174.0,Brooklyn,2.910458738731166
2025,3,11237,548,45233.0,Brooklyn,12.115048747595782
2025,3,11238,541,58462.0,Brooklyn,9.253874311518592
2025,3,11239,161,16047.0,Brooklyn,10.033027980307844
2025,3,11249,451,45353.0,Brooklyn,9.944215377152558
2025,4,10301,251,39799.0,Staten Island,6.306691122892535
2025,4,10302,34,19693.0,Staten Island,1.7265018026709997
2025,4,10303,60,25993.0,Staten Island,2.308313776786058
2025,4,10304,203,45843.0,Staten Island,4.428156970529852
2025,4,10305,122,41714.0,Staten Island,2.9246775662847004
2025,4,10306,188,57249.0,Staten Island,3.283900155461231
2025,4,10307,72,14821.0,Staten Island,4.857971796774847
2025,4,10308,44,29996.0,Staten Island,1.4668622482997733
2025,4,10309,64,,Staten Island,
2025,4,10310,100,25824.0,Staten Island,3.872366790582404
2025,4,10312,73,63345.0,Staten Island,1.152419291183203
2025,4,10314,219,93539.0,Staten Island,2.341269417034606
2025,4,11201,698,69251.0,Brooklyn,10.07927683354753
2025,4,11203,402,76853.0,Brooklyn,5.230765227121908
2025,4,11204,227,81368.0,Brooklyn,2.7897945138137845
2025,4,11205,268,50205.0,Brooklyn,5.338113733691864
2025,4,11206,948,89231.0,Brooklyn,10.624110454886754
2025,4,11207,795,93445.0,Brooklyn,8.507678313446412
2025,4,11208,471,106901.0,Brooklyn,4.405945688066529
2025,4,11209,353,70756.0,Brooklyn,4.988976199898242
2025,4,11210,283,60398.0,Brooklyn,4.685585615417729
2025,4,11211,651,65691.0,Brooklyn,9.910033337900169
2025,4,11212,712,87946.0,Brooklyn,8.095877015441294
2025,4,11213,390,69630.0,Brooklyn,5.601034037052995
2025,4,11214,399,88994.0,Brooklyn,4.483448322358811
2025,4,11215,236,70922.0,Brooklyn,3.327599334480133
2025,4,11216,544,59913.0,Brooklyn,9.079832423681005
2025,4,11217,439,42569.0,Brooklyn,10.31266884352463
2025,4,11218,291,71313.0,Brooklyn,4.080602414706997
2025,4,11219,156,94737.0,Brooklyn,1.6466639222267963
2025,4,11220,354,90792.0,Brooklyn,3.8990219402590536
2025,4,11221,833,90750.0,Brooklyn,9.179063360881543
2025,4,11222,373,41418.0,Brooklyn,9.005746293881888
2025,4,11223,319,78566.0,Brooklyn,4.060280528472876
2025,4,11224,243,48469.0,Brooklyn,5.013513792320865
2025,4,11225,587,56544.0,Brooklyn,10.38129598189021
2025,4,11226,792,100022.0,Brooklyn,7.918257983243686
2025,4,11228,55,42325.0,Brooklyn,1.299468399291199
2025,4,11229,474,79802.0,Brooklyn,5.9397007593794635
2025,4,11230,281,88252.0,Brooklyn,3.1840638172506006
